id,tweet_id,text,tag,date,partition
755,302480055366455296,1200 injured in #russianmeteor blast . | <URL> | meteor was largest in a century & released as much . . . ,Related and informative,Fri Feb 15 18:10:39 +0000 2013,train
756,302480193765920769,intense amateur footage of the violent meteor blast over russia - - watch : <URL> ,Related and informative,Fri Feb 15 18:11:12 +0000 2013,train
757,302480600600821761,"10 tons and travelling 33,000 mph #russianmeteor ",Related and informative,Fri Feb 15 18:12:49 +0000 2013,train
758,302480613213089792,1200 injured in #russianmeteor blast . | <URL> | meteor was largest in a century & released as much . . . ,Related and informative,Fri Feb 15 18:12:52 +0000 2013,train
759,302480646733967361,"reminds me a lot of the tunguska event in 1908 ! report : russian meteor blast injures at least 1,000 people <URL> ",Related and informative,Fri Feb 15 18:13:00 +0000 2013,train
760,302480671933345792,meteor landing in russia ? or did the saiyans arrive ? #asteroid ,Related - but not informative,Fri Feb 15 18:13:06 +0000 2013,train
761,302481271697858561,"<USR> seeing as you ' re a bit of a #spacetweep like me , i ' m surprised at your lack of tweets on the magnificent russian meteor ! :) ",Related - but not informative,Fri Feb 15 18:15:29 +0000 2013,train
762,302481309433995264,have you seen ? ? meteor over russia this morning <URL> ,Related and informative,Fri Feb 15 18:15:38 +0000 2013,train
763,302481384931475456,"photo gallery : a meteor streaks across the sky in russia and explodes , leaving a giant hole in a frozen lake : <URL> . . . ",Related and informative,Fri Feb 15 18:15:56 +0000 2013,train
764,302481389129957376,<URL> this made me laugh . #russianmeteor ,Not related,Fri Feb 15 18:15:57 +0000 2013,train
765,302481812788215808,rt <USR> : the satellite meteosat - 9 captured this picture of the #russianmeteor . <URL> ,Not related,Fri Feb 15 18:17:38 +0000 2013,train
766,302481833747177472,"#russianmeteor grazed across the atmosphere , where the meteor trail was visible for ~ 30 secs . the meteor was also brighter tha . . . ",Related and informative,Fri Feb 15 18:17:43 +0000 2013,train
767,302482391593803776,masuk berita harini russia kena serang meteor . . . ,Related - but not informative,Fri Feb 15 18:19:56 +0000 2013,train
768,302482395792277504,am i the only one who just heard about it #russianmeteor ,Not related,Fri Feb 15 18:19:57 +0000 2013,train
769,302482399978213378,did you know that the meteor that crashed into russia was the largest recorded object to strike the earth in more . . . <URL> ,Related and informative,Fri Feb 15 18:19:58 +0000 2013,train
770,302482928460500992,wish i was there not to close but close enough #russianmeteor ,Related - but not informative,Fri Feb 15 18:22:04 +0000 2013,train
771,302483238847401985,"#метеорит a una gran velocidad , así fue como se vio ( fotos reales ) <URL> ",Related and informative,Fri Feb 15 18:23:18 +0000 2013,train
772,302483305939496960,bill nye the science guy explains the russian meteor <URL> ,Related and informative,Fri Feb 15 18:23:34 +0000 2013,train
773,302483469513146368,i really love this particular #russianmeteor ,Not related,Fri Feb 15 18:24:13 +0000 2013,train
774,302484027359764480,es pievienoju videoklipu <USR> atskaņošanas sarakstam <URL> meteor fall in russia dashcam 15.02.2013 . ,Related - but not informative,Fri Feb 15 18:26:26 +0000 2013,train
775,302484161594269697,but that meteor that hit russia ! thats some crazy footage . ,Related - but not informative,Fri Feb 15 18:26:58 +0000 2013,train
776,302484224504627200,arent we so lucky <USR> wasnt in russia right now ! #muahahahaha #meteor #950peopleinjured40dead #poorrussians ,Related - but not informative,Fri Feb 15 18:27:13 +0000 2013,train
777,302484526473572352,#russianmeteor is largest reported meteor since tunguska event . impact was at 3:20:26 utc . still being measured . more info to . . . ,Related and informative,Fri Feb 15 18:28:25 +0000 2013,train
778,302484534870540288,#russianmeteor or death eaters ? you decide what to believe . . . ,Not related,Fri Feb 15 18:28:27 +0000 2013,train
779,302484560023797760,"holy crap , so many sonic booms ! <URL> #russianmeteor ",Not applicable,Fri Feb 15 18:28:33 +0000 2013,train
780,302485075935760384,повезло челябинску с метеоритом #метеорит #челябинск ,Related - but not informative,Fri Feb 15 18:30:36 +0000 2013,train
781,302485197587374081,"today ' s asteroid and russia ' s meteor not related , or is it ? <URL> ",Related and informative,Fri Feb 15 18:31:05 +0000 2013,train
782,302485679902957569,". <USR> lol , i tweeted this earlier i ' ll bet the libtards blame the meteor strike in russia on global warming . any tak . . . ",Related - but not informative,Fri Feb 15 18:33:00 +0000 2013,train
783,302485931586355200,the #russianmeteor crash and the #da14 asteroid remind me how very small humans are and how very big mother nature is . ,Related - but not informative,Fri Feb 15 18:34:00 +0000 2013,train
784,302486074188521472,"<USR> i have done my duty today , did you see those meteor videos from russia ? wow ! ",Related - but not informative,Fri Feb 15 18:34:34 +0000 2013,train
785,302486229386158080,russia blames usa for meteorite occurrence ! big stones on those russians ! #russia #meteorite ,Related - but not informative,Fri Feb 15 18:35:11 +0000 2013,train
786,302486707528404992,russian meteor blast more powerful than north korea nuclear test ; largest rock to hit earth since 1908 <URL> ,Related and informative,Fri Feb 15 18:37:05 +0000 2013,train
787,302486816580317184,what makes you so sure that the #russianmeteor wasn ' t death eaters ? ,Related - but not informative,Fri Feb 15 18:37:31 +0000 2013,train
788,302486833344962560,so i had a dream last night about a meteor that i had just told steven about . and i find out there really was a meteor last night in russia 😳 ,Related - but not informative,Fri Feb 15 18:37:35 +0000 2013,train
789,302487051473911809,what makes you so sure that the #russianmeteor wasn ' t death eaters ? ,Related - but not informative,Fri Feb 15 18:38:27 +0000 2013,train
790,302487336665640960,cnn has incredible footage of a meteor breaking up over russia : <URL> along with the requisite we ' re all doomed stuff . ,Related and informative,Fri Feb 15 18:39:35 +0000 2013,train
791,302488049693122560,"как ? ты ещё не успел написать твит про #метеорит ? торопись , ведь завтра эти будет не актуально . ",Related - but not informative,Fri Feb 15 18:42:25 +0000 2013,train
792,302488200713228288,<USR> : footage from inside an office when the #russianmeteor hit <URL> wow ! ,Related and informative,Fri Feb 15 18:43:01 +0000 2013,train
793,302488527843753984,"streaking meteor explodes in russian sky , injuring nearly 1,000 <URL> ",Related and informative,Fri Feb 15 18:44:19 +0000 2013,train
794,302488557224882177,"breaking : the pope summoned meteor in russia , is trying to merge with the planet . ",Related - but not informative,Fri Feb 15 18:44:26 +0000 2013,train
795,302488590775103488,meteor hits russia : 5 hundreds people hurt <URL> ,Not related,Fri Feb 15 18:44:34 +0000 2013,train
796,302489375114162176,#russianmeteor is a big gift from space for valentine ' s day . maybe one guy promised his girlfriend a big star . <URL> ,Related - but not informative,Fri Feb 15 18:47:41 +0000 2013,train
797,302489555473399808,russia meteor . . . footage from the inside of the building 0 . o <URL> ,Related - but not informative,Fri Feb 15 18:48:24 +0000 2013,train
798,302489706434805760,#russianmeteor brrrrr ! it ' s freezing outside ! soooo thankful for heaters and my electric blanket ! <URL> ,Not related,Fri Feb 15 18:49:00 +0000 2013,train
799,302490230752169985,how come i love you a whole lot <URL> #russianmeteor ,Not related,Fri Feb 15 18:51:05 +0000 2013,train
800,302490960556867584,a massive meteor hit russia injuring hundreds . rihanna insists the meteor has changed & that everyone should give the me . . . ,Related and informative,Fri Feb 15 18:53:59 +0000 2013,train
801,302491103146422272,the #russianmeteor was about 1 / 3 the size of #2012da14 . <URL> ,Related and informative,Fri Feb 15 18:54:33 +0000 2013,train
802,302491178664878080,"others showed the broken glass of damaged buildings , or the panic and confusion of nearby residents . #метеорит ) ) ) ) ) ) ) ) ) ) ",Not related,Fri Feb 15 18:54:51 +0000 2013,train
803,302491430323105792,check out this photograph of a #meteor as it entered earth ' s atmosphere over #russia . <URL> ,Related and informative,Fri Feb 15 18:55:51 +0000 2013,train
804,302491463873359873,my sister on the russian meteor : probably just a firework oh the ignorance ,Related - but not informative,Fri Feb 15 18:55:59 +0000 2013,train
805,302492109787770880,heard some spacerock hit russia . mr . meteor didn ' t want no merica . woulda got a stone cold stunner and one - way ticket s . . . ,Related - but not informative,Fri Feb 15 18:58:33 +0000 2013,train
806,302492617298571266,satellite sees russian meteor explosion from space - yahoo ! news <URL> via <USR> ,Related and informative,Fri Feb 15 19:00:34 +0000 2013,train
807,302492940272533504,at least 250 people injured in spectacular #russianmeteor shower - interior ministry <URL> <URL> . . . ,Related and informative,Fri Feb 15 19:01:51 +0000 2013,train
808,302493045130153984,"meteor injures 1,000 in russia : a meteor streaked through the sky and exploded yesterday over russia ' s ural moun . . . <URL> ",Related and informative,Fri Feb 15 19:02:16 +0000 2013,train
809,302493133181181953,nature : russian meteor was largest recorded object to strike the earth in more than a century <URL> ,Related and informative,Fri Feb 15 19:02:37 +0000 2013,train
810,302493158359584771,"зато мы в мировых трендах первые ! скажите это бабуле из челябинска , у которой окна разбиты в ебеня , вот она обрадуется . #russianmeteor ",Not related,Fri Feb 15 19:02:43 +0000 2013,train
811,302493347124236288,"breaking ! ! ! meteor explodes over russia february 15, 2013 part12 : <URL> via <USR> ",Related and informative,Fri Feb 15 19:03:28 +0000 2013,train
812,302493380649299968,"god misses washington dc by 5,494 miles : <URL> #russianmeteor ",Not related,Fri Feb 15 19:03:36 +0000 2013,train
813,302494466969858049,prayers go out to the people in russia ! #russianmeteor ,Related - but not informative,Fri Feb 15 19:07:55 +0000 2013,train
814,302494576017563648,"суперкомментарий от мчс : « cистема оповещения во время #метеорит ' ного дождя не сработала потому , что при включении сирен н . . . ",Related and informative,Fri Feb 15 19:08:21 +0000 2013,train
815,302495008043438080,"друзья осталось 15 минут , успейте подключиться к прямой трансляции . #russianmeteor #метеорит <URL> ",Not related,Fri Feb 15 19:10:04 +0000 2013,train
816,302495293277106177,"well , we are clearly not alone anymore #russianmeteor #crashlanding ",Related - but not informative,Fri Feb 15 19:11:12 +0000 2013,train
817,302495381361676288,latest russian meteor pic : <URL> ,Related - but not informative,Fri Feb 15 19:11:33 +0000 2013,train
818,302495515541651457,"prorocza instalacja sprzed dekady . papież , meteoryt , szkło #russianmeteor :-) #fb <URL> ",Not related,Fri Feb 15 19:12:05 +0000 2013,train
819,302495918228385792,video : esta persona iba conduciendo su auto cuando vio caer el meteorito en rusia <URL> #метеорит vía <USR> ,Related and informative,Fri Feb 15 19:13:41 +0000 2013,train
820,302496065033228288,"russian parliament member says meteor was actually a u . s . weapons test <URL> vladimir , put down the vodka . slowly ! ",Related - but not informative,Fri Feb 15 19:14:16 +0000 2013,train
821,302496073392459777,"omg guyz , did you see that meteor in russia ? lol - a dinosaur teenager ",Related - but not informative,Fri Feb 15 19:14:18 +0000 2013,train
822,302496249557426177,<USR> : #russianmeteor sets off blasts that injure more than 500 : <URL> via <USR> <URL> ,Related and informative,Fri Feb 15 19:15:00 +0000 2013,train
823,302496400548196352,in russia . . . the earth hits the meteor my frend ,Related - but not informative,Fri Feb 15 19:15:36 +0000 2013,train
824,302496501228257282,#acordlomaforum speaker <USR> discussed fragments of giant meteor in russia on #cbs <URL> ,Related and informative,Fri Feb 15 19:16:00 +0000 2013,train
825,302496555729047553,humans are so intelligent and powerful . . . until a rock drops out of the sky . #wakeupcall #russianmeteor ,Not related,Fri Feb 15 19:16:13 +0000 2013,train
826,302496597676261376,"#russianmeteor такие забавные комментарии о россии от иностранцев . кто то вообще думает , что все это выдумка . #странности ",Not related,Fri Feb 15 19:16:23 +0000 2013,train
827,302496706757525504,"that ' s no meteor , it ' s a space station . #russianmeteor ",Related - but not informative,Fri Feb 15 19:16:49 +0000 2013,train
828,302496929022103552,"real life armageddon ? ! ten - ton meteor explodes over russia ! nearly 1,000 people injured ! <URL> ",Related and informative,Fri Feb 15 19:17:42 +0000 2013,train
829,302497629487652864,was it a #russianmeteor or just james harrison in his first dodgeball game ? ( pic ) <URL> ,Related - but not informative,Fri Feb 15 19:20:29 +0000 2013,train
830,302497713361129472,i hope that meteor doesn ' t give russia a bad case of zombie . ,Related - but not informative,Fri Feb 15 19:20:49 +0000 2013,train
831,302497973428965376,"5 минут , 5 минут , остаётся 5 минут и #метеорит как ебанет по нам , сука ",Related - but not informative,Fri Feb 15 19:21:51 +0000 2013,train
832,302498531246219265,#russianmeteor ? that was just vegeta firing a final flash . ,Related - but not informative,Fri Feb 15 19:24:04 +0000 2013,train
833,302498896154853376,solo quería escribir #метеорит :3 ,Not related,Fri Feb 15 19:25:31 +0000 2013,train
834,302499172995694592,<USR> я бы его себе домой взял :) #метеорит #челябинскаллоха ,Related - but not informative,Fri Feb 15 19:26:37 +0000 2013,train
835,302499202368430080,"интересно да ? #метеорит уже ушел , вот так быстро :( <URL> ",Related - but not informative,Fri Feb 15 19:26:44 +0000 2013,train
836,302499776975486976,haha ! i love this #russianmeteor <URL> ,Not related,Fri Feb 15 19:29:01 +0000 2013,train
837,302500439679696896,"asteroid 2 0 1 2 da14 , apparently not connected to the russian meteor , is now about to cross the geostationary ring http : . . . ",Related and informative,Fri Feb 15 19:31:39 +0000 2013,train
838,302500540351389696,scientists say that ' meteor ' this morning was just a dwight howard free throw from last night . #russianmeteor ,Related - but not informative,Fri Feb 15 19:32:03 +0000 2013,train
839,302500724883988480,this is the only video i ' ve seen of the #russianmeteor that captures the sound and feeling of the airburst . <URL> . . . ,Related and informative,Fri Feb 15 19:32:47 +0000 2013,train
840,302500867477762048,what if the #russianmeteor is a fossilized pokemon from space ? ,Related - but not informative,Fri Feb 15 19:33:21 +0000 2013,train
841,302501022662799360,me voy a comprar un camaro #метеорит y no voy a pagar arriendo . ,Not related,Fri Feb 15 19:33:38 +0000 2013,train
842,302501089788440576,#russianmeteor 👈 👈 👈 👈 its showtime 👽 ,Not related,Fri Feb 15 19:34:14 +0000 2013,train
843,302501173666127874,es dificil decir lo siento pero lo verdaderamente dificil de decir es : #метеорит ,Not related,Fri Feb 15 19:34:34 +0000 2013,train
844,302501471470120960,"* special note from nasa * russia meteor / and ( unrelated ) asteroid fly - by - meteor : according to nasa scientists , . . . h . . . ",Related - but not informative,Fri Feb 15 19:35:45 +0000 2013,train
845,302502029312544768,“ <USR> : nature . is . incredible . <URL> #russianmeteor ” <USR> ,Not related,Fri Feb 15 19:37:58 +0000 2013,train
846,302502348067069952,<URL> always wishing to sell me with sex big apple #russianmeteor ,Not related,Fri Feb 15 19:39:14 +0000 2013,train
847,302502390010097664,annnnnd here comes the russian meteor parody accounts ,Not related,Fri Feb 15 19:39:24 +0000 2013,train
848,302502826213523457,meteor that flew thru the russian skies today . . . . . . . whoa . . . . crazy ! ! ! ,Related and informative,Fri Feb 15 19:41:08 +0000 2013,train
849,302503136596221953,i find this sooo unbelievable rt <USR> : astronomers say meteor explosion in russia and asteroid flyby today are coincidental ,Related - but not informative,Fri Feb 15 19:42:22 +0000 2013,train
850,302503363101204480,surprised it took this long rt <USR> : russia already has meteor truthers ! <URL> ,Related and informative,Fri Feb 15 19:43:16 +0000 2013,train
851,302504277446885376,"#russianmeteor но все же я переживаю за #челябинск . . . я за людей , а не за ржаку . ",Related - but not informative,Fri Feb 15 19:46:54 +0000 2013,train
852,302504839508787200,"#метеорит хотел перейти в анжи , но не получилось ",Not related,Fri Feb 15 19:49:08 +0000 2013,train
853,302505162474414081,coming up at 4pm : <USR> experts discuss the #russianmeteor . learn more about meteor & listen to panel live at 4pm et : http . . . ,Related - but not informative,Fri Feb 15 19:50:25 +0000 2013,train
854,302505942585593856,#челябинск метеорит упал видео <URL> ,Related - but not informative,Fri Feb 15 19:53:31 +0000 2013,train
855,302506294932283392,so we almost went out like the dinosaurs today . . . . no bueno #meteor #closecall ,Not related,Fri Feb 15 19:54:55 +0000 2013,train
856,302506567557840896,"dear russia , i see you received our meteor gift . hope you like it . - america #coldwarpart2 ",Related - but not informative,Fri Feb 15 19:56:00 +0000 2013,train
857,302506831790616576,<URL> ultimas imagenes del meteorito que cayo en rusia #метеорит #russianmeteor ,Related and informative,Fri Feb 15 19:57:03 +0000 2013,train
858,302506831803191296,<URL> ultimas imagenes del meteorito que cayo en rusia #метеорит #russianmeteor ,Related and informative,Fri Feb 15 19:57:03 +0000 2013,train
859,302506831811584001,<URL> ultimas imagenes del meteorito que cayo en rusia #метеорит #russianmeteor ,Related and informative,Fri Feb 15 19:57:03 +0000 2013,train
860,302507045704323072,какой суровый челябинский романтик пообещал своей любимой 14 февраля звезду с неба ? #метеорит #russianmeteor #chelyabinsk ,Related - but not informative,Fri Feb 15 19:57:54 +0000 2013,train
861,302507142177513473,сегодня по - настоящему волшебный день : d и никакой #метеорит его не сможет испортить . ,Not related,Fri Feb 15 19:58:17 +0000 2013,train
862,302507267981443072,super - close asteroid ? russian meteor strike ? houston moving to al west has obviously upset the harmonious balance of our galaxy . . . ,Related - but not informative,Fri Feb 15 19:58:47 +0000 2013,train
863,302509084148654080,does nobody know that russia got hit by a meteor today ? ,Related - but not informative,Fri Feb 15 20:06:00 +0000 2013,train
864,302510032048771072,"<USR> : astronomers say meteor explosion in russia and asteroid flyby today are coincidental ah , i had been wondering about that . ",Related and informative,Fri Feb 15 20:09:46 +0000 2013,train
865,302510560526884864,“ <USR> : <USR> what if #russianmeteor hit #poopboat ? ? ” i don ' t want to . nasty ,Not applicable,Fri Feb 15 20:11:52 +0000 2013,train
866,302512015962935296,crazy videos . . . spectacular video of #meteor over #siberia <URL> ,Related and informative,Fri Feb 15 20:17:39 +0000 2013,train
867,302512275988828160,the #russianmeteor was just team rocket blasting off again . ,Related and informative,Fri Feb 15 20:18:41 +0000 2013,train
868,302512435384946689,"look people , let ' s not be making superman jokes about this russian meteor . why ? because we all know how it will go : htt . . . ",Related and informative,Fri Feb 15 20:19:19 +0000 2013,train
869,302513165172871168,coming up at 4pm : <USR> experts discuss the #russianmeteor . learn more about meteor & listen to panel live at 4pm et : http . . . ,Related and informative,Fri Feb 15 20:22:13 +0000 2013,train
870,302513374904864768,"россию водой не смоет , ветром не сдует , под землю не провалимся . но #метеорит шлепнуться вполне может . <URL> ",Related - but not informative,Fri Feb 15 20:23:03 +0000 2013,train
871,302513387483578369,"happy #friskyfriday <URL> / no kidding ‏ <USR> ? she is russian , #embush_marketing #rusia #метеорит ",Not related,Fri Feb 15 20:23:06 +0000 2013,train
872,302513689469263872,<USR> : the #russianmeteor was just team rocket blasting off again . ,Related and informative,Fri Feb 15 20:24:18 +0000 2013,train
873,302514314449920000,then it should have hit an islamic city . rt <USR> russian cleric calls meteor strike ‘ message from god ’ - . . . ,Related - but not informative,Fri Feb 15 20:26:47 +0000 2013,train
874,302514528359424000,can ' t get enough . i love ya ' stuff . <URL> #russianmeteor ,Related - but not informative,Fri Feb 15 20:27:38 +0000 2013,train
875,302514679337586688,"what ' s it like when a meteor explodes right over your head ? <URL> < boom , shake and sirens #russia #meteor ",Related and informative,Fri Feb 15 20:28:14 +0000 2013,train
876,302515157471465472,"russia news : small child , blanket found unharmed in cornfield following meteor blast . childless couple to house baby pending . . . ",Related - but not informative,Fri Feb 15 20:30:08 +0000 2013,train
877,302515191046889472,the #russianmeteor was just team rocket blasting off again . ,Not related,Fri Feb 15 20:30:16 +0000 2013,train
878,302515740513280001,"#russianmeteor was 15 meters in size prior to the earth ' s atmosphere , larger than 1 over indonesia on oct . 8 , 2009 & 1 / 3 rd . . . ",Related and informative,Fri Feb 15 20:32:27 +0000 2013,train
879,302516197671440384,"meteor shower footage , shat myself boom ! <URL> #russianmeteor ",Related and informative,Fri Feb 15 20:34:16 +0000 2013,train
880,302517103653711872,russian meteor : explosive sonic booms caught on camera <URL> ,Related and informative,Fri Feb 15 20:37:52 +0000 2013,train
881,302517560828624897,no way was that a meteor in russia today ,Related - but not informative,Fri Feb 15 20:39:41 +0000 2013,train
882,302517615342006272,the #russianmeteor was just team rocket blasting off again . ,Related - but not informative,Fri Feb 15 20:39:54 +0000 2013,train
883,302518974283931648,#russianmeteor <URL> ,Not applicable,Fri Feb 15 20:45:18 +0000 2013,train
884,302519985111187456,atention : brazilian singer luan santana does jokes about russia in his song meteor of the passion ,Not related,Fri Feb 15 20:49:19 +0000 2013,train
885,302519993533345794,<URL> telling me about the woman boring sex life ! #russianmeteor ,Not related,Fri Feb 15 20:49:21 +0000 2013,train
886,302521381852155904,"i don ' t understand why nato , russia and china don ' t make a global meteor defense system . ",Related - but not informative,Fri Feb 15 20:54:52 +0000 2013,train
887,302521587335327744,"chelyabinsk , russia meteor explodes in the sky with amazing sound shockwave in chelyabinsk , russia <URL> ",Related and informative,Fri Feb 15 20:55:41 +0000 2013,train
888,302521717362925568,#russianmeteor totally f ' n mindblowing ,Not related,Fri Feb 15 20:56:12 +0000 2013,train
889,302521985819348992,from a meteor in russia . . . to an asteroid coming close to earth today : <URL> ,Related and informative,Fri Feb 15 20:57:16 +0000 2013,train
890,302522409435688962,"огонь с неба . много видео и фото из челябинска , тюмени и свердловской области <URL> #челябинск #метеорит #russianmeteor ",Related and informative,Fri Feb 15 20:58:57 +0000 2013,train
891,302522455573016576,#sanremo2013 un #meteorite non poteva colpire i #modà ? ,Not related,Fri Feb 15 20:59:08 +0000 2013,train
892,302522786927222785,"meteor russia , safe haven , oscar pistorius , asteroid , . . . : meteor russia safe haven osca . . . <URL> ",Related - but not informative,Fri Feb 15 21:00:27 +0000 2013,train
893,302522786943995904,meteor russia safe haven oscar pistorius asteroid carnival triumph george ferris valentines day hap . . . ,Not related,Fri Feb 15 21:00:27 +0000 2013,train
894,302523088908718080,shout out to russia #метеорит ,Related - but not informative,Fri Feb 15 21:01:39 +0000 2013,train
895,302523122454777856,we ' re now live with a media telecon re : russia meteor on <URL> and <URL> ,Not related,Fri Feb 15 21:01:47 +0000 2013,train
896,302523676132245506,astronomers say meteor explosion in russia and asteroid flyby today are coincidental - <USR> more : <URL> ,Related and informative,Fri Feb 15 21:03:59 +0000 2013,train
897,302524129104510976,#russianmeteor ? thats crazy ,Not applicable,Fri Feb 15 21:05:47 +0000 2013,train
898,302524376547479552,<URL> #russianmeteor omg ! ! this made me cry :'( ,Related - but not informative,Fri Feb 15 21:06:46 +0000 2013,train
899,302524414317191168,the #russianmeteor was just team rocket blasting off again . ,Not related,Fri Feb 15 21:06:55 +0000 2013,train
900,302525806817714176,"one more #russianmeteor joke , it ' s more of an astro - classic <URL> ",Related - but not informative,Fri Feb 15 21:12:27 +0000 2013,train
901,302525987189559296,have any of you seen the pics of these ppl in russia injured by the meteor yet ? amazing anyove survived after watching the vid . #armageddon ,Related - but not informative,Fri Feb 15 21:13:10 +0000 2013,train
902,302527111271432192,meteor or missile hits russia ? ? the world will never know . . . ,Related - but not informative,Fri Feb 15 21:17:38 +0000 2013,train
903,302527492923740161,live now : nasa experts discuss the #russianmeteor . listen in : <URL> ,Related - but not informative,Fri Feb 15 21:19:09 +0000 2013,train
904,302528038195834884,<URL> #russianmeteor how could counselling i thank you a whole lot ? ,Related - but not informative,Fri Feb 15 21:21:19 +0000 2013,train
905,302528042385956864,just saw footage of that meteor that hit russia . . . man if that woulda hit dc . . . wow ,Related - but not informative,Fri Feb 15 21:21:20 +0000 2013,train
906,302528445022363648,#russianmeteor #челябинск <URL> #москвазапутина #читаешьменячитаютебя ,Not related,Fri Feb 15 21:22:56 +0000 2013,train
907,302529384584204288,woah watching videos of #russianmeteor ! i always forget we live on a giant floating space rock o_o ,Related and informative,Fri Feb 15 21:26:40 +0000 2013,train
908,302529552322818049,holy moly thats crazy ! ! #russianmeteor ,Related - but not informative,Fri Feb 15 21:27:20 +0000 2013,train
909,302529619461033985,listen : amateur video captures #meteorite explosions #sonicboom over russia <URL> ,Related - but not informative,Fri Feb 15 21:27:36 +0000 2013,train
910,302530500231327744,[ foto ] la caída del meteorito en cheliábinsk en imágenes #rusia #russianmeteor <URL> <URL> ,Related and informative,Fri Feb 15 21:31:06 +0000 2013,train
911,302530844164235264,<USR> #russianmeteor ? you mean pebble that fell from space ? ,Related - but not informative,Fri Feb 15 21:32:28 +0000 2013,train
912,302530860958224384,#метеорит videos show that russians are afraid of nothing ! drivers listen to music and drive towards the light ! ( serious . . . ,Related and informative,Fri Feb 15 21:32:32 +0000 2013,train
913,302531834053550080,"report : 1,000 hurt in russian #meteor blast . <URL> ",Related and informative,Fri Feb 15 21:36:24 +0000 2013,train
914,302531905360908289,"sharla ' s labyrinth : russian meteor was us weapons test , claims russian . . . <URL> <USR> <USR> <USR> ",Related and informative,Fri Feb 15 21:36:41 +0000 2013,train
915,302531922117136384,it ' ll be interesting to see what the #russianmeteor is made of . it ' s relevant ; past impacts have yielded materials industry uses today . . . ,Related and informative,Fri Feb 15 21:36:45 +0000 2013,train
916,302532974887452672,#russianmeteor if only sex had been just like this particular <URL> ,Related - but not informative,Fri Feb 15 21:40:56 +0000 2013,train
917,302533566292717569,russia meteor explosion : 7 questions answered <URL> ,Related and informative,Fri Feb 15 21:43:17 +0000 2013,train
918,302533717262487552,#russianmeteor youre practicing safe sex if perhaps who else is in fact ,Not related,Fri Feb 15 21:43:53 +0000 2013,train
919,302534103171989504,<USR> : dann tahukah anda tentang hujan meteor yg melanda russia bebaru ini . intabeh . munasabahtahu ! ,Not related,Fri Feb 15 21:45:25 +0000 2013,train
920,302534149305139200,"la nasa no sabe nada sobre el #метеорит #meteorito en rusia , adelante con las imágeneeeeees ! <URL> ",Related and informative,Fri Feb 15 21:45:36 +0000 2013,train
921,302534270935785473,"“ <USR> : meteor russia fri , 02-15-2013 . <URL> ” <USR> ",Related and informative,Fri Feb 15 21:46:05 +0000 2013,train
922,302534400934031360,#метеорит ,Related - but not informative,Fri Feb 15 21:46:36 +0000 2013,train
923,302534870717054976,no way was that a meteor in russia today ,Related - but not informative,Fri Feb 15 21:48:28 +0000 2013,train
924,302534912639115264,"meteor russia fri , 02-15-2013 . <URL> ",Related - but not informative,Fri Feb 15 21:48:38 +0000 2013,train
925,302535533400313856,my balls bigger than #russianmeteor % 10000 ,Not related,Fri Feb 15 21:51:06 +0000 2013,train
926,302535617290588161,[ travels back to november 2012 ] so yeah the russian meteor that hasn ' t crashed yet is actually mitt romney ' s political career ,Related - but not informative,Fri Feb 15 21:51:26 +0000 2013,train
927,302535713772150784,"meteor russia fri , 02-15-2013 . <URL> ",Related and informative,Fri Feb 15 21:51:49 +0000 2013,train
928,302536816865705985,"#russianmeteor that was crazy , who else saw the video ? ",Not related,Fri Feb 15 21:56:12 +0000 2013,train
929,302536963678932992,<USR> what do you think about russian meteor crashing ? ,Related and informative,Fri Feb 15 21:56:47 +0000 2013,train
930,302537127260995584,мчс оценивает ущерб от падения #метеорит ' а в 400 млн рублей . ранее губернатор челябинской области заявлял об 1 млрд http :// t . . . ,Related and informative,Fri Feb 15 21:57:26 +0000 2013,train
931,302537592832929793,way to drop the ball bruce willis and ben affleck . #russianmeteor ,Not related,Fri Feb 15 21:59:17 +0000 2013,train
932,302538574274895873,appears like branding issues tend to be saying #russianmeteor ,Not related,Fri Feb 15 22:03:11 +0000 2013,train
933,302539048222871552,<URL> this video is crazy #russianmeteor . . i would have had a heart attack . . my heart goes out to e . . . ,Related and informative,Fri Feb 15 22:05:04 +0000 2013,train
934,302539186647490561,#russianmeteor kon niet gedetecteerd worden want a ) te klein en b ) kwam uit het licht en telescopen kunnen niet in het lic . . . ,Related - but not informative,Fri Feb 15 22:05:37 +0000 2013,train
935,302539492840058880,wth a meteor fell in russia ! ,Related and informative,Fri Feb 15 22:06:50 +0000 2013,train
936,302540956643762178,im so fascinated by the meteor explosion in russia #socool #imanerd ,Related - but not informative,Fri Feb 15 22:12:39 +0000 2013,train
937,302541459968630784,<USR> we just watched your interview on wthr ! #russianmeteor ,Not related,Fri Feb 15 22:14:39 +0000 2013,train
938,302543263531945984,#russianmeteor or saiyans arriving . you decide . ,Not related,Fri Feb 15 22:21:49 +0000 2013,train
939,302543628432195585,"por el dia del amor , te baje las estrellas <USR> pero cayeron en rusia . debo jugar mas angry birds space #метеорит ",Related - but not informative,Fri Feb 15 22:23:16 +0000 2013,train
940,302546040152805376,how freaky is the meteor that hit earth in russia #wow ,Related - but not informative,Fri Feb 15 22:32:51 +0000 2013,train
