id,text,tag,date,partition
07c288c828ab47ab988806db4305c9af,Die Lage ist außer Kontrolle   EU Ratspräsident Tusk: Außengrenzen sind nicht mehr sicher.,noclaim,2015-09-21,test
0485941f96a94f1791d3da350ffc1ec7,Doch die Aussichten stehen schlecht.,noclaim,2015-09-21,test
f0d1692e6e4d469484a246ead21cce66,"Denn das Wort  ""verpflichtend""  darf nicht in den Vorlagen stehen – so viel ist nach dem ersten, vergeblichen Treffen der Innenminister vor einer Woche sicher.",noclaim,2015-09-21,test
8a663155d9844427be4f96a33b8f2097,"Der Vorschlag der Kommission zur Verteilung von 120.000 Flüchtlingen sei  ""mit der heißen Nadel gestrickt und nicht durchdacht"" , sagte Tschechiens Premier Bohuslav Sobotka.",noclaim,2015-09-21,test
cf3b140e6cf945148d822e950a91b874,"So gebe es keinen Mechanismus, um dafür zu sorgen, dass die Flüchtlinge auch in den ihnen zugeteilten Ländern blieben.",noclaim,2015-09-21,test
63f471f21d6a4b6dafd79d57ccdcccac,Etwas versöhnlicher zeigte sich der polnische Außenminister Grzegorz Schetyna.,noclaim,2015-09-21,test
f2e1e3cdd72444049247275a656d44c1,"Es dürfe  ""keinen Automatismus""  geben, forderte er.",noclaim,2015-09-21,test
57fbf1ec7e9b4158b94b6544d069bcca,"""Wir suchen eine Formel, mit der wir Solidarität zeigen können, die aber auch unseren Möglichkeiten entspricht.""",noclaim,2015-09-21,test
4033cbe4f5b8403ea1747ae830373f64,"Wie diese Wunderformel aussehen kann, ließ er offen.",noclaim,2015-09-21,test
3268acb986a04757a582592aa8f2ca0b,Dabei brüten die EU-Kommission und die Botschafter der 28 EU-Staaten seit Tagen über einem möglichen Kompromiss.,noclaim,2015-09-21,test
5da8ac7cabf04b8c99b49ba4909efaa3,"Eine Idee ist, gar nicht mehr von verpflichtenden Quoten zu sprechen und auch keine Zahlen zur Aufnahme von Flüchtlingen zu nennen.",noclaim,2015-09-21,test
975e47c30a3140b1addf46816344d1ca,"Stattdessen sollen die EU-Staaten  ""freiwillig""  ihnen genehme Kontingente festlegen – in der Hoffnung, dass wenigstens die Zielmarke von 120.000 Asylbewerbern erreicht wird.",noclaim,2015-09-21,test
b3abe5cf1fd7416fb634defb592b964f,"Eine andere Idee lautet, die Osteuropäer zu ihrem Glück zu zwingen – und die Quote beim Treffen der Innenminister durch Abstimmung mit qualifizierter Mehrheit durchzudrücken.",noclaim,2015-09-21,test
2c0d5c3bbbff4d2384d52ac27731a9df,"Zum Trost könnten die überstimmten Osteuropäer beim EU-Gipfel am Mittwoch ein paar Zugeständnisse erhalten, zum Beispiel beim besseren Schutz der Außengrenzen.",noclaim,2015-09-21,test
04f386c340ff4745ad087d94971f9c2a,"So oder so werden Juncker und Tusk tief in die Trickkiste greifen müssen, um die EU in der Flüchtlingskrise einigermaßen zusammenzuhalten.",noclaim,2015-09-21,test
09acd24b10b24004b1de8ce72bfeb008,Denn die Lage spitzt sich täglich zu.,noclaim,2015-09-21,test
b5aca1259efd4f189573a0d6753b7cc8,So wurden am Montag wieder mehr Neuankömmlinge in Deutschland gemeldet.,noclaim,2015-09-21,test
1bacefa319544e24bb2cb2170c9ae553,"Gleichzeitig warf Kroatien Griechenland vor, seine Flüchtlingslager zu  ""leeren""  und die Menschen absichtlich auf die Balkanroute zu schicken.",noclaim,2015-09-21,test
232ecf8e8f304b619a6bbfb136cd60a1,Sozialarbeiter versuchen Familienangehörige zu finden.,noclaim,2015-09-21,test
34cd2543d4a24ba9848299f1e7f219bf,"Zusätzlich kompliziert wird die Lage durch die Weigerung Ungarns, an der Umverteilung von Flüchtlingen mitzuwirken.",noclaim,2015-09-21,test
dd34090ec2f44fafbf21724e7f790cf2,"Der ursprüngliche Plan der EU-Kommission sah vor, 120.000 Hilfsbedürftige zu verlagern.",noclaim,2015-09-21,test
1e08bc37841f4127b11d2aa7146d11db,"Dabei war an 50.400 Asylbewerber aus Griechenland, 15.600 aus Italien und 54.000 aus Ungarn gedacht.",noclaim,2015-09-21,test
3c8f259b22a544faa481ba9ab316fd9b,Doch Ungarns Premier Viktor Orbán spielt nicht mit.,noclaim,2015-09-21,test
60a1e67333164c9c99864968c1e691b2,In den letzten EU-Entwürfen für die Krisentreffen dieser Woche taucht sein Land gar nicht mehr auf.,noclaim,2015-09-21,test
103d32a6ecf34935b8f1f39cc7b2c91e,Stattdessen soll das ungarische Kontingent nun offenbar an Kroatien und andere überlastete Länder weiter gereicht werden.,noclaim,2015-09-21,test
b02148cf0f4d451f8faffe1000814aaa,"Denkbar ist aber auch, dass die 54.000 für Ungarn geplanten Flüchtlinge Italien und Griechenland zugeschlagen werden, hieß es am Montag in Brüsseler EU-Kreisen.",noclaim,2015-09-21,test
b9da6f86a91f4b5497f89c9e30f1c356,"Die EU habe die Kontrolle verloren und sei  ""derzeit nicht in der Lage, ihre Außengrenzen zu sichern"" , warnt Ratspräsident Donald Tusk in einem Brief an die 28 Staats- und Regierungschefs.",noclaim,2015-09-21,test
f7039b7da4554b358b7585fc71d567bf,Pflichtquote zur Aufnahme von Flüchtlingen gerät ins Wanken    Brüssel   taz | Der Alarm kommt von höchster Stelle.,noclaim,2015-09-21,test
df8a17c2388f4808a4a1a394281bebda,Tusk und Kommissionspräsident Jean-Claude Juncker wollen sie auf ein umfassendes Programm zur Lösung der Flüchtlingskrise verpflichten.,claim,2015-09-21,test
123c6326e7c24f95a4d9f01c3060bf68,Zudem suchen sie nach passenden Wohnformen und Ausbildungswegen für die Jugendlichen.,noclaim,2015-09-21,test
c2fd19be3e964bb1a587234db5a3b808,"Inzwischen gäbe es Verwirrung, ob Betreuer in der Zeit bis zum Erstgespräch schon Clearingschritte einleiten würden.",noclaim,2015-09-21,test
065f9d3fa88a4e33b3911835818649c2,Auch in Berlin sind die knapp 100 Plätze der zentralen Aufnahmeeinrichtung für unbegleitete minderjährige Flüchtlinge längst belegt.,noclaim,2015-09-21,test
4e4ef4b175534a1daac3e87e77018a2a,Was stimmt denn nun?,noclaim,2015-09-21,test
72bbdf10df634322a6f5ead8cf59817a,"Wie auch immer: Geht es nach de Maizière, sollen die Änderungen des Asylrechts, auf die sich Union und SPD geeinigt haben, schon am Mittwoch kommender Woche vom Kabinett beschlossen und so schnell wie möglich durchs Parlament gebracht werden.",noclaim,2015-09-21,test
fcb836c0c60e4dc99e4ee47f2f22e7f4,"Man schaffe damit  ""ein bürokratisches Monster, das nur mehr Geld kostet"" , wenn Sachbearbeiter  ""Anträge zum Kauf von Seife""  ausfüllen müssten, warnte sie und sprach von  ""Scheinlösungen"" .",noclaim,2015-09-21,test
aa12ae0425164e6583461d62138a3d69,"Sie könnte zukünftig aber auch für jene Flüchtlinge gelten, die einem anderen EU-Land zugewiesen werden.",noclaim,2015-09-21,test
a322ce7f7a1f428c8849b586a8a14783,"Am Montag schränkte de Maizière nun ein, diese Regel solle nur für abgelehnte Asylbewerber gelten, die  ""vollziehbar ausreisepflichtig sind""  – nicht für die Mehrheit der Flüchtlinge, die lediglich über einen anderen EU-Staat nach Deutschland gekommen sind.",noclaim,2015-09-21,test
7292618247874cecbcb736e2b606f185,"Pro Asyl sprach von einem Programm der  ""Abschottung, Abschreckung und Obdachlosigkeit"" .",noclaim,2015-09-21,test
f09c5c0460f24277bc6704549141fbfd,"""Ich habe den Eindruck, dass die ambulante Betreuung der Jugendlichen mehr eine Verwahrung ist"" , sagt Ramthun, er frage sich, ob die Qualität noch gewährleistet sei und man  ""den Jugendlichen nicht die Möglichkeiten ihres Clearings nimmt"" .",noclaim,2015-09-21,test
aec874bf5d8f458e8c45459ef546f466,"Bisher wird das Clearing in den Städten durchgeführt, in denen die unbegleiteten minderjährigen Flüchtlinge ankommen.",noclaim,2015-09-21,test
6a9b9fa1c35c4b1cab415b71d499b60b,"Allerdings gibt es Pläne, sie gleichmäßig auf die Bundesländer zu verteilen.",noclaim,2015-09-21,test
604a3919994c4f3fa8b8cae1998e5ab0,Uta Schleiermacher,noclaim,2015-09-21,test
239e860e0fdd44f2a7d748a1ced2dd33,"Dabei hatte Thomas de Maizière am Morgen noch verkündet, mit der SPD sei  ""eine Einigung in allen Punkten erzielt""  worden, der überarbeitete Entwurf aus seinem Haus sei bereits an die Länder verschickt worden.",noclaim,2015-09-21,test
423980aa517e4c05ab9e113f12f18a64,"Zu geplanten Verschärfungen des Asylrechts, die dem Innenministerium vorschweben, wollte sich Fahimi hingegen nicht äußern: da befände man sich noch in  ""internen Abstimmungen"" , wiegelte sie ab.",noclaim,2015-09-21,test
a3d816f9785c4665924906b2b486eda2,"Innenminister Thomas de Maizière (CDU) fährt inzwischen seine Pläne zur Verschärfung des Asylrechts etwas zurück    aus Berlin   Daniel Bax     Am Montag stellte SPD-Generalsekretärin Yasmin Fahimi einen 10-Punkte-Plan vor, mit dem ihre Partei in das Treffen von Bund und Ländern am Donnerstag gehen will.",noclaim,2015-09-21,test
8f44e0f34d1e468fbe9f6521d1d7a908,Innenminister in Eile   ASYLPOLITIK Die SPD legt vor dem Flüchtlingsgipfel am Donnerstag ihren Forderungskatalog vor.,noclaim,2015-09-21,test
2e02dd481d384226950bf95f0dd40855,"""Das deutsche Asylrecht kennt keine Obergrenze"" , schloss er sich dem Diktum der Kanzlerin an.",claim,2015-09-21,test
d115b94338974698a7bd0bcabedb0edd,"Beschlossene Sache ist es, weitere Staaten des westlichen Balkan als  ""sichere Herkunftsstaaten""  einzustufen.",claim,2015-09-21,test
94251f2e320b4783a07acc85908d8157,SPD-Chef Sigmar Gabriel nannte die Idee verfassungswidrig.,claim,2015-09-21,test
a990efd0109d441dafe121426c7cff1f,"Einigkeit zwischen SPD und Union besteht auch darüber, dass die Asylverfahren beschleunigt werden sollen.",claim,2015-09-21,test
b339e04101214fccadf8b88922402169,"Am Montag ruderte de Maizière  zurück und behauptete, sein Vorschlag habe vielmehr darauf gezielt,  ""Flüchtlinge aus Krisenregionen legal nach Europa zu holen, ohne dass Schlepper daran verdienen.",claim,2015-09-21,test
a4ac5bcf3b914aa29ae456253246d4e0, Außerdem solle er noch stärker bei der Erstunterbringung einspringen.,claim,2015-09-21,test
272af7f6f98a43ff99ca25853cebc4a9,"Die EU plant 160.000 Flüchtlinge zu verteilen, am liebsten über eine Quote.",claim,2015-09-21,test
6e8e54d1a55f461a9e0252a9071f96fd,"Scharf wies sie etwa das Ansinnen zurück, Geldleistungen an Asylbewerber künftig wieder durch Sachleistungen zu ersetzen",claim,2015-09-21,test
78b99622a7d943e297424e8bae9abcc8,"Sie stellte klar, mit der SPD werde es keine Einschränkung des individuellen Grundrechts auf Asyl geben.",claim,2015-09-21,test
80ed11800df841209e5a1efd7d0e87e9,Demnach solle der Bund auch die Kosten für die Gesundheitsversorgung der Flüchtlinge übernehmen.,claim,2015-09-21,test
390bafeeb5ae4565a9aa12087c895c54,"Doch die SPD drängt auf eine flexible  ""Kopfpauschale"" , nach der sich Bund und Länder künftig anteilig die Kosten für die Versorgung der Flüchtlinge teilen.",claim,2015-09-21,test
e5a31fa804894472b4174e6b3cfb7100,"Beim Geld kommt der Bund  den Ländern entgegen. Es werde  ""deutlich mehr Geld""  als die versprochenen 3 Extramilliarden geben, kündigt Innenminister Thomas de Maizière (CDU) an.",claim,2015-09-21,test
d1f52221459549f1b62f1a621d5e91c6,Kurzfristig sollen offene Stellen beim BAMF schneller besetzt werden und mobile Teams in die Erstaufnahmeeinrichtungen entsandt werden: Das kündigte Weise auf der Pressekonferenz mit Innenminister de Maizière am Montag an.,claim,2015-09-21,test
1df00966dd0a4fe283c883ff1dffa983,"Anja Maier      Asyl   Zickzackkurs von de Maizière: Erst sollte das Asylrecht drastisch verschärft werden, dann doch nicht.",noclaim,2015-09-21,test
40b28a2cd2a74c81ba3c2e98f54839ca,"Außerdem sei es inzwischen schwer, die Jugendlichen angemessen unterzubringen.",noclaim,2015-09-21,test
75e3d402768740f586be803d7970f8c7,"Dafür soll nun der neue Chef des Bundesamts für Migration und Flüchtlinge (BAMF) sorgen, Frank-Jürgen Weise, der auch Chef der Bundesagentur für Arbeit bleibt.",noclaim,2015-09-21,test
b172a54307224d0291a4b8a8d722f823,"Man solle die Menschen  ""nicht kirre machen mit ständig neuen Vorschlägen"" , kommentierte Generalsekretärin Fahimi.",noclaim,2015-09-21,test
1d312aa301a2468398b5ab9240ef016d,"Die Senatsverwaltung hat deshalb 530 Jugendliche in Notunterkünften untergebracht, zum Beispiel in Jugendheimen und Hostels.",noclaim,2015-09-21,test
95b037aba20a4f1e92db9b9fd12e0d4a,Mehdi H. aus Syrien (Name geändert) ist 16 Jahre alt und seit knapp vier Wochen in Berlin.,noclaim,2015-09-21,test
536a3927c7c14388a4215720fb6a7132,Er lebt mit anderen minderjährigen Flüchtlingen in einem Hostel.,noclaim,2015-09-21,test
a5b351a72e44428a8b37c77d888ef9b7,"Um neun Uhr würden sie geweckt, bekämen einen Euro Taschengeld und Frühstück, zwischen 11 und 12 Uhr hätten sie Deutschunterricht bei wechselnden Lehrern, meist den Betreuern, erzählt er.",noclaim,2015-09-21,test
b292ecab8c1d4898ba17f198271d6000,"""Die Nummern, ‚Wie geht es dir‘, ‚Wie heißt du‘ kann ich schon"" , sagt Mehdi.",noclaim,2015-09-21,test
4ded6b9afc80495a8f7dce3ed07b9bc7,"Um 19 Uhr gäbe es Abendbrot, für die Zeit dazwischen nähme er sich Brot vom Frühstück mit.",noclaim,2015-09-21,test
035ea31d40e5423d9d6585043c229cdc,"Die Betreuer seien tagsüber im Hostel, nachts gäbe es nur die Mitarbeiter an der Rezeption.",noclaim,2015-09-21,test
05cee3af625a4fea8d450f38ff6d10ec,"Mehdi fragt, wann er endlich in eine normale Schule gehen könne.",noclaim,2015-09-21,test
3beca85d626342cc9800b12a52426fea,"Er möchte möglichst schnell Deutsch lernen, die lateinische Schrift könne er schon ein bisschen lesen.",noclaim,2015-09-21,test
dfc0a8b7038b403eaf5a6de79d00cdb9,Später würde er gern Kinderarzt oder Ingenieur werden.,noclaim,2015-09-21,test
cbba67c04376400383a516b2f5a0f2c4,"Der Termin für Mehdis Erstgespräch, bei dem sein Alter festgestellt und das Clearing eingeleitet wird, ist Ende November.",noclaim,2015-09-21,test
db42cad4224a449f94d0ec0ae78a17d7,"Minderjährige Flüchtlinge müssen inzwischen sehr lange auf ihr Erstgespräch warten, wie Ilja Koschembar von der Senatsverwaltung für Jugend und Familie in Berlin bestätigt.",noclaim,2015-09-21,test
8493405fbafc4a2ba7b85719f257fd7b,Eigentlich sollte dieses Gespräch wenige Tage nach der Ankunft stattfinden.,noclaim,2015-09-21,test
e8dfb624d25648ae8c6dedb41b0f2aa5,Die nächsten Termine gibt es derzeit erst im Januar oder Februar.,noclaim,2015-09-21,test
83e484a1544847298b7bf5d8f4fe6f36,"Frank Ramthun vom Jugendhilfeträger WeGe ins Leben e. V. sagt:  ""Früher gab es klare Vorgaben, wie das dreimonatige Clearing abzulaufen hat.""",noclaim,2015-09-21,test
df501610ac0643849c8fd8d413b1353d,"Das Engagement der Träger sei gut, sagt er, doch nicht alle hätten ausreichend Erfahrung damit.",noclaim,2015-09-21,test
e30e6000a1764409ae17df8cab0c9a08,"Starker Tobak von einem, dessen Partei sich stets für die Rechte von Flüchtlingen eingesetzt hat und deren bundespolitische Vertreter mit diesbezüglicher Kritik an der Unions-Politik zuletzt nie gespart hatten.",noclaim,2015-09-21,test
7a409a9e02cd4c87a976879fe12b1cf5,"Nun könnte man sagen, Boris Palmer sei ja nur ein grüner Bürgermeister aus Baden-Württemberg.",noclaim,2015-09-21,test
d58534af2305404486947053ff505ea3,Doch das ginge an der Realität vorbei.,noclaim,2015-09-21,test
3cee8e7127b94dbd915d68de0b8fe8d5,"Palmer, der Tübinger Realo, gilt als enger Vertrauter von Ministerpräsident Winfried Kretschmann.",noclaim,2015-09-21,test
096c286cd80c4f1b898c86e1e4cb2075,Es darf also eine inhaltliche Abstimmung mit Kretschmann angenommen werden.,noclaim,2015-09-21,test
37d5e505e81c4ab98fe532fc577bd17d,"Christian Ströbele kommentiert Palmers Äußerungen dahingehend, dieser wolle wohl  ""das Feld für seinen Ministerpräsidenten bereiten"" .",noclaim,2015-09-21,test
9a7ef8672205473d8c844fe4281ea0ee,"Seine Fraktionskollegin Luise Amtsberg findet Palmers Thematisieren von Sachleistungen und Residenzpflicht  ""unanständig, weil das längst verhandelt wurde.",noclaim,2015-09-21,test
8eb55f6fbdf24adabd58d4ec91265c67,"Das von ihm angesprochene Thema  ""sichere Herkunftsstaaten""  hält Luise Amtsberg denn auch für eine  ""Symboldebatte"" .",noclaim,2015-09-21,test
3f9a03093751448988c9e25b5a9daa65,Die Zahlen der Flüchtlinge aus dem Kosovo und Montenegro seien mittlerweile massiv zurückgegangen.,noclaim,2015-09-21,test
4d6e22342c5445b792ccc30444326309,Was stimmt denn nun?,noclaim,2015-09-21,test
f389f1901fa2495680b64d0bdc1a73c5,"Man solle die Menschen  ""nicht kirre machen mit ständig neuen Vorschlägen"" , sagte  SPD-Generalsekretärin Fahimi    Asyl   Zickzackkurs von de Maizière: Erst sollte das Asylrecht drastisch verschärft werden, dann doch nicht.",noclaim,2015-09-21,test
2289d322d719469d8b523a9cb6f72900,"Von Berichten, wonach die Unternehmensberatung McKinsey seiner Behörde dabei helfen soll, Asylverfahren zu beschleunigen, zeigte sich die SPD allerdings überrascht.",noclaim,2015-09-21,test
8d73064251bd416ea6c5f85e3f670c4e,"Der Entwurf aus dem Innenministerium enthalte  ""eine Reihe sehr problematischer Forderungen"" , räumte Fahimi ein.",noclaim,2015-09-21,test
808269a5fb8744afaeef5a4d38a7c1c5,Am Dienstag treffen sich die Innenminister.,noclaim,2015-09-21,test
08f292df89ef450faed6a8ac2a434ecb,"Ein Trend, der wohl anhalten wird   taz: Herr Espenhorst, nach Deutschland kommen gerade so viele unbegleitete minderjährige Flüchtlinge wie nie.",noclaim,2015-09-21,test
351ad44d65374722a8997a64a64167bd,"Grüne streiten um den sicheren Balkan   Parteien  Flüchtlingspolitikerin lehnt die Kürzung von Taschengeld zugunsten von Sachleistungen für Asylbewerber ab    Berlin  taz | Was stört’s die Eiche, wenn sich die Sau an ihr reibt?",noclaim,2015-09-21,test
ac8ca0ba2a564a0d9c38796d032d1da3,"Seine Partei müsse nun bereit sein, Einschränkungen von Flüchtlingsrechten hinzunehmen.",claim,2015-09-21,test
14e45c863c75495c93a5b8365cf64c65,"Daher müssen wir darauf achten, dass Minderjährige schnell einen Antrag stellen können und nicht warten müssen, bis sie volljährig sind.",claim,2015-09-21,test
79e529582c944496a45e8efc2db575eb," ""Schutzquote massiv gestiegen""    Abschiebung Die Zahl der unbegleiteten minderjährigen Flüchtlinge ist so hoch wie nie.",noclaim,2015-09-21,test
472a21c00622465d810969744869b2f0,Gleiches gilt für die Schutzquote.,noclaim,2015-09-21,test
ffd8448c14f747769dc7617a41d00c9e,Viktor Orbán gibt den Verteidiger des christlichen Europas.,claim,2015-09-21,test
30f753dc463642ffaf33a11c035ebdc6,Steigt damit auch die Zahl der Abschiebungen?,noclaim,2015-09-21,test
bfe8d0ca0cfa43c2a97cacbec7e19cb9,"Niels Espenhorst: Nein, im Gegenteil, im ersten Quartal 2015 lag die Schutzquote von unbegleiteten minderjährigen Flüchtlingen bei 85 Prozent, das ist Rekord.",noclaim,2015-09-21,test
94f91391a7b04207b9db7dd3d74a6179,Das Militär darf nun Gummigeschosse und Tränengas gegen Migranten an der Grenze einsetzen.,claim,2015-09-21,test
da2c3480e0b5414ea61f542ab3000f63,Also wurde die UN-Kinderrechtskonvention in Deutschland umgesetzt?,noclaim,2015-09-21,test
752a4258c3414eb794f5703d8c5125aa,Und am Mittwoch eilen Kanzlerin Angela Merkel und ihre Amtskollegen zu einem informellen Sondergipfel in die EU-Kapitale.,noclaim,2015-09-21,test
51938fbe1a8646f295cc8a01c1ec858e,Da setzt sich ein Trend fort.,noclaim,2015-09-21,test
ef53bc87d8b7482cab11ebfe0675b748,In den letzten Jahren ist die Schutzquote massiv gestiegen.,noclaim,2015-09-21,test
cbf1af9262ea4779b05746fd9a1fd2fb,Woran liegt das?,noclaim,2015-09-21,test
0b71a48a2a354f30872a2fac9427287a,"Zum einen daran, dass über bestimmte Länder zurzeit nicht entschieden wird.",noclaim,2015-09-21,test
60e9d9116da547c99e02aa638676e778,Im Augenblick wird vor allem über syrische Flüchtlinge entschieden und da liegt die Anerkennungsquote bei 100 Prozent.,noclaim,2015-09-21,test
bb44612b71f6446290a1fd39b3987310,"Aber die Quote steigt auch bei denjenigen, die aus den Balkanstaaten kommen.",noclaim,2015-09-21,test
388a04363b6c4515ad1b83d1e9d560c0,Zum anderen hat es bei den Ausländerbehörden ein Umdenken gegeben.,noclaim,2015-09-21,test
df4b3b473e8b49c39f6ca9274ba24e1f,"Dort hat man erkannt, dass die Jugendlichen nicht nach Lust und Laune fliehen.",noclaim,2015-09-21,test
1ff10f20e90e43b9b6fa25f5223b884a,"Grundsätzlich gilt heute: Auch diejenigen, die keinen Schutzstatus erhalten, können hierbleiben.",noclaim,2015-09-21,test
89deade0919444bc8988c988f878a9bc,"Die Jugendlichen werden gut aufgenommen, gehen in die Schule, und die Jugendbehörden kümmern sich um sie.",noclaim,2015-09-21,test
8410dd74ec294bab861343cb548d4fd0,"Befürchten Sie, dass sich dieser Trend auch wieder umkehrt?",noclaim,2015-09-21,test
807905eab8134737988402340882d202,"Nein, es ist für die Ämter schwierig geworden, unbegleitete minderjährige Flüchtlinge abzuschieben.",noclaim,2015-09-21,test
43c6097ed4d94631aadaebede9f87378,"Bei einem Abschiebeverfahren müssen Betreuer und Vormünder Gutachten schreiben, es gibt rechtliche Vertretungen der Minderjährigen und die Familiengerichte reden ein Wort mit.",noclaim,2015-09-21,test
3deba4af77d8476a936a3c9cd99ae537,"In Deutschland gab es lange Zeit Kritik daran, dass Flüchtlinge ab 16 Jahren asylrechtlich voll handlungsfähig sind.",noclaim,2015-09-21,test
aa72e9afe6dd424aa86f0db7d031e48f,"In etwa nach diesem Prinzip darf man wohl die Reaktion der Grünen-Spitze auf ein Interview verstehen, das Boris Palmer der taz gegeben hat.",noclaim,2015-09-21,test
e9c4051421ee4253b28511475c457abb,"Aus der Parteizentrale hieß es am Montag, wegen fortlaufender Gremiensitzungen fänden beide BundessprecherInnen keine Zeit, auf Palmers Äußerungen zu reagieren.",noclaim,2015-09-21,test
bc39f658d36b4a59867530ddc4b3ec51,"Deutschland könne es sich  ""nicht leisten, vierzig Prozent der Asylplätze mit Menschen vom Balkan zu belegen, wenn Hunderttausende Kriegsflüchtlinge kommen"" .",noclaim,2015-09-21,test
79c7fccaac534af78f1c97f7c9c2a233,Schon sehr bald werde sich die Schmerzgrenze der gesamten Gesellschaft zeigen.,noclaim,2015-09-21,test
663542cc87104ff38c33b7f45a9aa356,"INTERVIEW  FABIAN GRIEGER    Niels Espenhorst   35, ist Sozialwissenschaftler und arbeitet als Referent beim Bundesfachverband Unbegleitete Minderjährige Flüchtlinge e. V., dort leitet er das Projekt Kiwa, das Vormünder und Fachkräfte der Jugendhilfe weiterbildet.",noclaim,2015-09-21,test
c4c1ffd83ab4472bb7471cd4e5f8fddd,"Allerdings kommen einige durch die fehlerhaften Clearingverfahren als Volljährige in den Knast und gehen als Minderjährige wieder heraus, weil man erst im Gefängnis festgestellt hat, dass sie minderjährig sind.",noclaim,2015-09-21,test
a4dba48f5b354aabbf74e2c484554947,Statistisch vielleicht nicht.,noclaim,2015-09-21,test
9339d4ff9d244b1daf4e7d2200e89c5e,Droht trotz der positiven Entwicklungen unbegleiteten minderjährigen Flüchtlingen noch die Abschiebehaft?,noclaim,2015-09-21,test
aca857134c1b4c3184124c484f6012ae,"Der grüne Tübinger Oberbürgermeister hatte im taz-Interview seine Partei aufgefordert, im Bundesrat für die Einführung weiterer sogenannter sicherer Herkunftsstaaten zu stimmen.",claim,2015-09-21,test
813c451586f24bf89ca0f769d7b5f1f9,"Und der wiederum war es, der im Herbst vergangenen Jahres im Bundesrat mit Union und SPD für mehr sogenannte sichere Herkunftsländer votiert hatte.",claim,2015-09-21,test
27cd20cd7cf84cb4a3ab77576d46a016,"Gelten die Verbesserungen auch für die minderjährigen Flüchtlinge, die älter als 16 sind?",noclaim,2015-09-21,test
2fca4399b94248d68a67b055fe31aaae," Das sind flüchtlingspolitische Errungenschaften, die wir nicht zur Disposition stellen sollten"" , sagt die flüchtlingspolitische Sprecherin der Grünen.",claim,2015-09-21,test
5466a98ff10f4c0db356506c915bc3c1,"Allerdings haben wir die Befürchtung, dass Geflüchtete erst im erwachsenen Alter ins Asylverfahren kommen, wenn die Handlungsfähigkeit auf 18 Jahre angehoben wird und die 16- und 17-Jährigen nicht mehr eigenständig einen Asylantrag stellen können.",noclaim,2015-09-21,test
5965bc0d755b47cf9336c706d8f13615,Zumindest was diesen Punkt angeht.,noclaim,2015-09-21,test
e6977a359596461ba0da886c3af924cd,"Folgt man Palmer, sollten die Grünen im Bundesrat nicht nur die sicheren Herkunftsländer durchwinken, sondern auch die Umwandlung von Geld- in Sachleistungen.",claim,2015-09-21,test
d430be380a1d44439f99e8de58df7470,"Im Oktober will die Große Koalition ihr neues, verschärftes Asylgesetz durch Bundestag und Bundesrat bringen",claim,2015-09-21,test
7a86f259d9bb4a52ad18b1e27523a0b9,"Bei der Rückkehr zu Sachleistungen gehe es doch nur darum, Flüchtlingen das Leben schwerzumachen.  ""Abschreckung war noch nie richtig.""",claim,2015-09-21,test
a11d7a3b1ae7452399505e772f6cddfa,"Der Vorstoß von Boris Palmer, weitere Balkanstaaten zu sicheren Herkunftsländern zu erklären, stößt in der Partei   auf Kritik",claim,2015-09-21,test
789bdd16a60e4961ba4f02a82dfba308,Der Bundestagsabgeordnete beruft sich auf die Beschlusslage des letzten Grünen-Parteitages. Diese sehe keine weiteren sicheren Drittstaaten vor.,claim,2015-09-21,test
c3dc4c753e78435fa771bcb4325fe716," ""Das sind flüchtlingspolitische Errungenschaften, die wir nicht zur Disposition stellen sollten"" 


Luise Amtsberg, flüchtlingspolitische Sprecherin der Bundestagsfraktion der Grünen",claim,2015-09-21,test
6bd02966cbf049e9a1e8c3bc7917774d,"Die negativen Konsequenzen der Handlungsfähigkeit haben sich in den letzten Jahren minimiert, auch weil das BAMF reagiert hat: Anhörungen finden nur noch statt, wenn der Vormund dabei ist, die Jugendhilfe wird miteinbezogen und Sonderbeauftragte der UN betreuen die Verfahren.",noclaim,2015-09-21,test
8f996002ce9f4ea8833c111e2ca4282f,"""Die Aufklärungskampagne der Bundesregierung vor Ort hat offenbar Wirkung gezeigt, da sollte Deutschland mehr Energie reinstecken.""",claim,2015-09-21,test
cd9a86f9461c45ff8360a01e8ad4b1c0,"Tschechien, die Slowakei und Polen ziehen mit Orbán in der Migrationspolitik an einem Strang. In der sogenannten Višegrad-Gruppe organisieren die vier Länder den Widerstand gegen Junckers Flüchtlingsquoten. ",claim,2015-09-22,test
7f651d805fdc4c8e90603b0d159c2359,"Bundestagsvizepräsident Johannes Singhammer (ebenfalls CSU) gab der Kanzlerin schon mal einen Tipp:  ""Mein Rat an die Kanzlerin ist, zu erklären, dass Deutschland derzeit nicht in der Lage ist, weiter größere Zahlen an Flüchtlingen aufzunehmen"" , sagte er der Süddeutschen Zeitung.",claim,2015-09-22,test
95351fb23d5f458fa2b2ca81ff917c08," wir konzentrieren uns auf eine solidarische Gesamtlösung"" , sagte der Sprecher von Kommissionspräsident Jean-Claude Juncker.",claim,2015-09-22,test
635d6df454994e2b8fb0824ab9c49977,"Dass Grenzen beschützt und bewacht werden, gehört zu den Positionen der EVP"" , sagte Weber",claim,2015-09-22,test
